Plate,Well,Part,Plasmid,Resistance,Well Status,Type,Sequencing,Short Description,Genbank File,Comments,Source,Subparts
Plate 5,23G,BBa_K1321366,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""CBDcex fused to sfGFP with T7 promoter""",https://synbiohub.org/public/igem/BBa_K1321366/1/gb,,iGEM14_Imperial,6
Plate 5,23H,BBa_K1632011,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""fimE (wild-type)""",https://synbiohub.org/public/igem/BBa_K1632011/1/gb,,iGEM15_Tokyo_Tech,1
Plate 5,23I,BBa_K1321163,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""NiBP driven by T7 promoter""",https://synbiohub.org/public/igem/BBa_K1321163/1/gb,,iGEM14_Imperial,4
Plate 5,23J,BBa_K1806001,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""Helicobacter pylori catalase""",https://synbiohub.org/public/igem/BBa_K1806001/1/gb,,iGEM15_AUC_TURKEY,1
Plate 5,23K,BBa_K1321100,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Phytochelatin (PC) EC20 fused to linker-dCBD with T7 promoter""",https://synbiohub.org/public/igem/BBa_K1321100/1/gb,,iGEM14_Imperial,6
Plate 5,23L,BBa_K1806003,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""T7+ ibPB RNA Thermometer + lacI""",https://synbiohub.org/public/igem/BBa_K1806003/1/gb,,iGEM15_AUC_TURKEY,1
Plate 5,23O,BBa_J04450,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM15_AUC_TURKEY,5
Plate 5,23P,BBa_J04450,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM15_AUC_TURKEY,5
Plate 5,24A,BBa_K1442101,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""RdRP Mutant""",https://synbiohub.org/public/igem/BBa_K1442101/1/gb,"""mRdRP""",iGEM14_Warwick,1
Plate 5,24B,BBa_K1689015,pSB1C3,chloramphenicol,OK,Coding,Inconsistent(A),"""F[1 2]-dCas9""",https://synbiohub.org/public/igem/BBa_K1689015/1/gb,"""segment F[12] of DHFR-dCas9 fusion protein""",iGEM15_Peking,1
Plate 5,24C,BBa_K1442107,pSB1C3,chloramphenicol,OK,Coding,Single error(A),"""C2HP Testing Module (reverse GFP)""",https://synbiohub.org/public/igem/BBa_K1442107/1/gb,"""C2HP/RGE""",iGEM14_Warwick,1
Plate 5,24D,BBa_K1689016,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""dCas9-F[1 2]""",https://synbiohub.org/public/igem/BBa_K1689016/1/gb,"""fusion protein of dCas9-F[12]""",iGEM15_Peking,1
Plate 5,24E,BBa_K1336003,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Dye-decolourising peroxidase from Bacillus subtilis""",https://synbiohub.org/public/igem/BBa_K1336003/1/gb,,iGEM14_UCL,1
Plate 5,24F,BBa_K1689017,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""F3-dCas9""",https://synbiohub.org/public/igem/BBa_K1689017/1/gb,"""DHFR F3 fragment-dCas9 fusion protein""",iGEM15_Peking,1
Plate 5,24G,BBa_K1351021,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Monomeric Red Fluorescent Protein from  <i>Discosoma striata</i>""",https://synbiohub.org/public/igem/BBa_K1351021/1/gb,,iGEM14_LMU-Munich,1
Plate 5,24H,BBa_K1689018,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""dCas9-F3""",https://synbiohub.org/public/igem/BBa_K1689018/1/gb,"""dCas9-F3 segment fusion protein""",iGEM15_Peking,1
Plate 5,24I,BBa_K1351000,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""beta-Neurexin-derived peptide binding to S. aureus adhesin SdrC""",https://synbiohub.org/public/igem/BBa_K1351000/1/gb,,iGEM14_LMU-Munich,1
Plate 5,24J,BBa_K1592000,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""LIP2 prepro(signal peptide)""",https://synbiohub.org/public/igem/BBa_K1592000/1/gb,,iGEM15_HUST-China,1
Plate 5,24K,BBa_K1351001,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Contactin-4-derived peptide binding to NADH Oxidase of S. pneumoniae """,https://synbiohub.org/public/igem/BBa_K1351001/1/gb,,iGEM14_LMU-Munich,1
Plate 5,24L,BBa_K1592001,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Mytilus californianus foot protein 3(Mcfp3) variant 3&#12288;""",https://synbiohub.org/public/igem/BBa_K1592001/1/gb,,iGEM15_HUST-China,1
Plate 5,24O,BBa_J04450,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM15_HUST-China,5
Plate 5,24P,BBa_J04450,pSB1C3,chloramphenicol,OK,Reporter,Bad Sequencing(A),"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM15_HUST-China,5
Plate 6,1A,BBa_B0011,pSB1A2,ampicillin,OK,Terminator,Confirmed(A),"""LuxICDABEG (+/-)""",https://synbiohub.org/public/igem/BBa_B0011/1/gb,,Antiquity,1
Plate 6,1B,BBa_K352002,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""pCooF Promoter from Rhodospirillum rubrum""",https://synbiohub.org/public/igem/BBa_K352002/1/gb,,iGEM10_METU_Turkey,1
Plate 6,1C,BBa_B0024,pSB1A2,ampicillin,OK,Terminator,Bad Sequencing(A),"""double terminator (B0012-B0011)  reversed""",https://synbiohub.org/public/igem/BBa_B0024/1/gb,,Antiquity,1
Plate 6,1D,BBa_K352003,pSB1C3,chloramphenicol,OK,Regulatory,Inconsistent(A),"""pCooM Promoter from Rhodospirillum rubrum""",https://synbiohub.org/public/igem/BBa_K352003/1/gb,,iGEM10_METU_Turkey,1
Plate 6,1E,BBa_B0025,pSB1A2,ampicillin,OK,Terminator,Confirmed(A),"""double terminator (B0015)  reversed""",https://synbiohub.org/public/igem/BBa_B0025/1/gb,,Antiquity,1
Plate 6,1F,BBa_K387003,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""PfdhF: fdhF promoter  a hypoxia inducible promoter""",https://synbiohub.org/public/igem/BBa_K387003/1/gb,,iGEM10_SJTU-BioX-Shanghai,1
Plate 6,1G,BBa_B0031,pSB1A2,ampicillin,OK,RBS,Confirmed(A),"""RBS.2 (weak) -- derivative of BBa_0030""",https://synbiohub.org/public/igem/BBa_B0031/1/gb,,iGEM10_SJTU-BioX-Shanghai,1
Plate 6,1H,BBa_K622006,pSB1C3,chloramphenicol,OK,Translational_Unit,Long part(A),"""ChitinaseA1""",https://synbiohub.org/public/igem/BBa_K622006/1/gb,,iGEM11_Kyoto,1
Plate 6,1I,BBa_B0032,pSB1A2,ampicillin,OK,RBS,Confirmed(A),"""RBS.3 (medium) -- derivative of BBa_0030""",https://synbiohub.org/public/igem/BBa_B0032/1/gb,,iGEM11_Kyoto,1
Plate 6,1J,BBa_K823015,pSB1C3,chloramphenicol,OK,Regulatory,Inconsistent(A),"""Pxyl  a xylose inducible promoter + its regulator XylR""",https://synbiohub.org/public/igem/BBa_K823015/1/gb,,iGEM12_LMU-Munich,1
Plate 6,1K,BBa_B0033,pSB1A2,ampicillin,OK,RBS,Confirmed(A),"""RBS.4 (weaker) -- derivative of BBa_0030""",https://synbiohub.org/public/igem/BBa_B0033/1/gb,,iGEM12_LMU-Munich,1
Plate 6,1L,BBa_K731500,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""[LacI + LacIq promoter] reverse + [tac promoter + lac operator] forward""",https://synbiohub.org/public/igem/BBa_K731500/1/gb,,iGEM12_TRENTO,1
Plate 6,1M,BBa_B0034,pSB1A2,ampicillin,OK,RBS,Confirmed(A),"""RBS (Elowitz 1999) -- defines RBS efficiency""",https://synbiohub.org/public/igem/BBa_B0034/1/gb,,iGEM12_TRENTO,1
Plate 6,1N,BBa_K808027,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""EstA : inactive fusion protein for bacterial surface expression""",https://synbiohub.org/public/igem/BBa_K808027/1/gb,,iGEM12_TU_Darmstadt,1
Plate 6,1O,BBa_C0012,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""lacI repressor  from E. coli (+LVA)""",https://synbiohub.org/public/igem/BBa_C0012/1/gb,,iGEM12_TU_Darmstadt,1
Plate 6,1P,BBa_K729002,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""Laccase for Polyethylene Degradation""",https://synbiohub.org/public/igem/BBa_K729002/1/gb,,iGEM12_UCL_London,1
Plate 6,2A,BBa_J04450,BBa_J63009,ampicillin,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM12_UCL_London,5
Plate 6,2B,BBa_K1114000,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23100 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114000/1/gb,,iGEM13_BostonU,1
Plate 6,2C,BBa_J04450,BBa_J63010,ampillicin,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,2D,BBa_K1114002,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23102 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114002/1/gb,,iGEM13_BostonU,1
Plate 6,2E,BBa_J04450,pSB1A10,ampicillin,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,2F,BBa_K1114003,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23103 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114003/1/gb,,iGEM13_BostonU,1
Plate 6,2G,BBa_J04450,pSB1A3,ampicillin,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,2H,BBa_K1114005,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23104 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114005/1/gb,,iGEM13_BostonU,1
Plate 6,2I,BBa_J04450,pSB4A5,ampicillin,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,2J,BBa_K1114007,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23105 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114007/1/gb,,iGEM13_BostonU,1
Plate 6,2K,BBa_J04450,pSB6A1,"ampicillin,tetracylin",OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,2L,BBa_K1114009,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23106 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114009/1/gb,,iGEM13_BostonU,1
Plate 6,2N,BBa_K1114010,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23107 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114010/1/gb,,iGEM13_BostonU,1
Plate 6,2P,BBa_K1114011,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23108 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114011/1/gb,,iGEM13_BostonU,1
Plate 6,3A,BBa_C0040,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""tetracycline repressor from transposon Tn10 (+LVA)""",https://synbiohub.org/public/igem/BBa_C0040/1/gb,,iGEM13_BostonU,1
Plate 6,3B,BBa_K729004,pSB1C3,chloramphenicol,OK,Coding,Inconsistent(A),"""Nuclease from Staphylococcus aureus """,https://synbiohub.org/public/igem/BBa_K729004/1/gb,,iGEM12_UCL_London,1
Plate 6,3C,BBa_C0050,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""cI repressor from phage HK022  (+LVA?)""",https://synbiohub.org/public/igem/BBa_C0050/1/gb,,iGEM12_UCL_London,1
Plate 6,3D,BBa_K797002,pSB1C3,chloramphenicol,OK,Signalling,Confirmed(A),"""TorA signal with RBS""",https://synbiohub.org/public/igem/BBa_K797002/1/gb,,iGEM12_Kyoto,1
Plate 6,3E,BBa_C0051,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""cI repressor from E. coli phage lambda (+LVA) """,https://synbiohub.org/public/igem/BBa_C0051/1/gb,,iGEM12_Kyoto,1
Plate 6,3F,BBa_K797004,pSB1C3,chloramphenicol,OK,Device,Inconsistent(A),"""Tat secretion cassette with constitutive promoter.""",https://synbiohub.org/public/igem/BBa_K797004/1/gb,,iGEM12_Kyoto,1
Plate 6,3G,BBa_C0052,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""cI repressor from phage  434 (+LVA)""",https://synbiohub.org/public/igem/BBa_C0052/1/gb,,iGEM12_Kyoto,1
Plate 6,3H,BBa_K801041,pSB1C3,chloramphenicol,OK,Composite,Long part(A),"""SV40NLS-PhyB-linker-LexA (part for a LexA based light-switchable promoter system)""",https://synbiohub.org/public/igem/BBa_K801041/1/gb,,iGEM12_TU_Munich,1
Plate 6,3I,BBa_C0053,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""c2  repressor from Salmonella phage P22  (+LVA)""",https://synbiohub.org/public/igem/BBa_C0053/1/gb,,iGEM12_TU_Munich,1
Plate 6,3J,BBa_K737016,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""This part conteins gvpA protein's coding sequence.""",https://synbiohub.org/public/igem/BBa_K737016/1/gb,,iGEM12_OUC-China,1
Plate 6,3K,BBa_C0060,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""autoinducer inactivation enzyme from Bacillus; hydrolyzes acetyl homoserine lactone""",https://synbiohub.org/public/igem/BBa_C0060/1/gb,,iGEM12_OUC-China,1
Plate 6,3L,BBa_K801011,pSB1C3,chloramphenicol,OK,Terminator,Confirmed(A),"""TEF1 yeast terminator""",https://synbiohub.org/public/igem/BBa_K801011/1/gb,,iGEM12_TU_Munich,1
Plate 6,3M,BBa_C0061,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""autoinducer synthetase for AHL""",https://synbiohub.org/public/igem/BBa_C0061/1/gb,,iGEM12_TU_Munich,1
Plate 6,3N,BBa_K811005,pSB1C3,chloramphenicol,OK,Protein_Domain,Confirmed(A),"""INPNC-MCS""",https://synbiohub.org/public/igem/BBa_K811005/1/gb,,iGEM12_Penn,1
Plate 6,3O,BBa_C0062,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""luxR repressor/activator   (no LVA?)""",https://synbiohub.org/public/igem/BBa_C0062/1/gb,,Antiquity,1
Plate 6,3P,BBa_K1122006,pSB1C3,chloramphenicol,OK,Coding,Single error(A),"""mCherry (BBa_J06504) compatible with Genabler assembly""",https://synbiohub.org/public/igem/BBa_K1122006/1/gb,,iGEM13_Edinburgh,1
Plate 6,4A,BBa_J04450,pSB1C3,chloramphenicol,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_Edinburgh,5
Plate 6,4B,BBa_K1114012,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23109 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114012/1/gb,,iGEM13_BostonU,1
Plate 6,4C,BBa_J04450,pSB3C5,chloramphenicol,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,4D,BBa_K1114014,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23112 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114014/1/gb,,iGEM13_BostonU,1
Plate 6,4E,BBa_J04450,pSB4C5,chloramphenicol,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,4F,BBa_K1114016,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23113 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114016/1/gb,,iGEM13_BostonU,1
Plate 6,4H,BBa_K1114018,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23116 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114018/1/gb,,iGEM13_BostonU,1
Plate 6,4J,BBa_K1114020,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23117 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114020/1/gb,,iGEM13_BostonU,1
Plate 6,4L,BBa_K1114021,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_J23118 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114021/1/gb,,iGEM13_BostonU,1
Plate 6,4N,BBa_K1114023,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_I13453 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114023/1/gb,,iGEM13_BostonU,1
Plate 6,4P,BBa_K1114025,pSB1C6,chloramphenicol,OK,Regulatory,Confirmed(A),"""The MoClo format of BBa_R0040 with AB fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114025/1/gb,,iGEM13_BostonU,1
Plate 6,5A,BBa_E0020,pSB1A2,ampicillin,OK,Coding,Confirmed(A),"""engineered cyan fluorescent protein derived from A. victoria GFP """,https://synbiohub.org/public/igem/BBa_E0020/1/gb,,iGEM13_BostonU,1
Plate 6,5B,BBa_K1017726,pSB1C3,chloramphenicol,OK,Composite,Long part(A),"""Pcons+B0030+pcya+B0032+ho1+B0030""",https://synbiohub.org/public/igem/BBa_K1017726/1/gb,,iGEM13_NCTU_Formosa,6
Plate 6,5C,BBa_E0022,pSB1A2,ampicillin,OK,Reporter,Confirmed(A),""" enhanced cyan fluorescent protein derived from A. victoria GFP""",https://synbiohub.org/public/igem/BBa_E0022/1/gb,,iGEM13_NCTU_Formosa,1
Plate 6,5D,BBa_K1231000,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""The asr promoter is a pH-responsive promoter.""",https://synbiohub.org/public/igem/BBa_K1231000/1/gb,,iGEM13_Northwestern,1
Plate 6,5E,BBa_E0032,pSB1A2,ampicillin,OK,Reporter,Confirmed(A),"""enhanced yellow fluorescent protein derived from A. victoria GFP""",https://synbiohub.org/public/igem/BBa_E0032/1/gb,,iGEM13_Northwestern,1
Plate 6,5F,BBa_K1033225,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""Promoter CP44""",https://synbiohub.org/public/igem/BBa_K1033225/1/gb,,iGEM13_Uppsala,1
Plate 6,5G,BBa_R0011,pSB1A2,ampicillin,OK,Regulatory,Confirmed(A),"""Promoter (lacI regulated  lambda pL hybrid)""",https://synbiohub.org/public/igem/BBa_R0011/1/gb,,Antiquity,1
Plate 6,5H,BBa_K1185000,pSB1C3,chloramphenicol,OK,DNA,Inconsistent(A),"""B.subtilis Rod to L-form Switch""",https://synbiohub.org/public/igem/BBa_K1185000/1/gb,,iGEM13_Newcastle,1
Plate 6,5I,BBa_R0040,pSB1A2,ampicillin,OK,Regulatory,Confirmed(A),"""TetR repressible promoter""",https://synbiohub.org/public/igem/BBa_R0040/1/gb,,iGEM13_Newcastle,1
Plate 6,5J,BBa_K1104301,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Defensin1""",https://synbiohub.org/public/igem/BBa_K1104301/1/gb,,iGEM12_HKUST_Hong_Kong,1
Plate 6,5K,BBa_R0051,pSB1A2,ampicillin,OK,Regulatory,Confirmed(A),"""promoter (lambda cI regulated)""",https://synbiohub.org/public/igem/BBa_R0051/1/gb,,iGEM12_HKUST_Hong_Kong,1
Plate 6,5L,BBa_K1104300,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Abaecin""",https://synbiohub.org/public/igem/BBa_K1104300/1/gb,,iGEM12_HKUST_Hong_Kong,1
Plate 6,5M,BBa_R0053,pSB1A2,ampicillin,OK,Regulatory,Confirmed(A),"""Promoter (p22 cII regulated)""",https://synbiohub.org/public/igem/BBa_R0053/1/gb,,iGEM12_HKUST_Hong_Kong,1
Plate 6,5N,BBa_K1033900,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""meffBlue  blue chromoprotein (incl RBS  J23110)""",https://synbiohub.org/public/igem/BBa_K1033900/1/gb,,iGEM12_HokkaidoU_Japan,2
Plate 6,5O,BBa_R0062,pSB1A2,ampicillin,OK,Regulatory,Confirmed(A),"""Promoter (luxR & HSL regulated -- lux pR)""",https://synbiohub.org/public/igem/BBa_R0062/1/gb,,iGEM12_HokkaidoU_Japan,1
Plate 6,5P,BBa_K1033903,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""tsPurple  purple chromoprotein (incl RBS  J23110)""",https://synbiohub.org/public/igem/BBa_K1033903/1/gb,,iGEM13_Uppsala,2
Plate 6,6A,BBa_J04450,pSB1K3,kanamycin,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM2005,5
Plate 6,6B,BBa_K1114100,pSB1C6,chloramphenicol,OK,RBS,Confirmed(A),"""MoClo format of a modified version of BBa_B0030 with BC fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114100/1/gb,,iGEM13_BostonU,1
Plate 6,6C,BBa_J04450,pSB2K3,kanamycin,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,6D,BBa_K1114101,pSB1C6,chloramphenicol,OK,RBS,Confirmed(A),"""MoClo format of a modified version of BBa_B0031 with BC fusion sites.""",https://synbiohub.org/public/igem/BBa_K1114101/1/gb,,iGEM13_BostonU,1
Plate 6,6E,BBa_J04450,pSB3K3,kanamycin,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,6F,BBa_K1114102,pSB1C6,chloramphenicol,OK,RBS,Confirmed(A),"""MoClo format of a modified version of BBa_B0032 with BC fusion sites""",https://synbiohub.org/public/igem/BBa_K1114102/1/gb,,iGEM13_BostonU,1
Plate 6,6G,BBa_J04450,pSB4K5,kanamycin,OK,Reporter,No sequence info,"""RFP Coding Device""",https://synbiohub.org/public/igem/BBa_J04450/1/gb,,iGEM13_BostonU,5
Plate 6,6H,BBa_K1114103,pSB1C6,chloramphenicol,OK,RBS,Confirmed(A),"""MoClo formatted version of B0033 with BC fusion sites""",https://synbiohub.org/public/igem/BBa_K1114103/1/gb,,iGEM13_BostonU,1
Plate 6,6J,BBa_K1114104,pSB1C6,chloramphenicol,OK,RBS,Confirmed(A),"""MoClo formatted version of B0034 with BC fusion sites""",https://synbiohub.org/public/igem/BBa_K1114104/1/gb,,iGEM13_BostonU,1
Plate 6,6L,BBa_K1114107,pSB1C6,chloramphenicol,OK,RBS,Confirmed(A),"""Bicistronic Design RBS 2  MoClo Format with BC fusion sites""",https://synbiohub.org/public/igem/BBa_K1114107/1/gb,,iGEM13_BostonU,1
Plate 6,6N,BBa_K1114108,pSB1C6,chloramphenicol,OK,RBS,Confirmed(A),"""Bicistronic design RBS 8  MoClo Format with BC fusion sites""",https://synbiohub.org/public/igem/BBa_K1114108/1/gb,,iGEM13_BostonU,1
Plate 6,6P,BBa_K1114109,pSB1C6,chloramphenicol,OK,RBS,Confirmed(A),"""Bicistronic design RBS 12  MoClo Format with BC fusion sites""",https://synbiohub.org/public/igem/BBa_K1114109/1/gb,,iGEM13_BostonU,1
Plate 6,7A,BBa_R0063,pSB1A2,ampicillin,OK,Regulatory,Confirmed(A),"""Promoter (luxR & HSL regulated -- lux pL)<br>""",https://synbiohub.org/public/igem/BBa_R0063/1/gb,,iGEM13_BostonU,1
Plate 6,7B,BBa_K1033907,pSB1C3,chloramphenicol,OK,Reporter,Inconsistent(A),"""fwYellow  yellow chromoprotein (incl RBS  J23110)""",https://synbiohub.org/public/igem/BBa_K1033907/1/gb,,iGEM13_Uppsala,2
Plate 6,7C,BBa_R0065,pSB1A2,ampicillin,OK,Regulatory,Confirmed(A),"""Promoter (lambda cI and luxR regulated -- hybrid)""",https://synbiohub.org/public/igem/BBa_R0065/1/gb,,Antiquity,1
Plate 6,7D,BBa_K1033913,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""scOrange  orange chromoprotein (incl. RBS)""",https://synbiohub.org/public/igem/BBa_K1033913/1/gb,,iGEM13_Uppsala,1
Plate 6,7E,BBa_R1051,pSB1A2,ampicillin,OK,Regulatory,Confirmed(A),"""Promoter  Standard (lambda cI regulated)<br>""",https://synbiohub.org/public/igem/BBa_R1051/1/gb,,Antiquity,1
Plate 6,7F,BBa_K1033914,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""amajLime  yellow-green chromoprotein (incl RBS & J23110)""",https://synbiohub.org/public/igem/BBa_K1033914/1/gb,,iGEM13_Uppsala,3
Plate 6,7G,BBa_R1062,pSB1A2,ampicillin,OK,Regulatory,Bad Sequencing(A),"""Promoter  Standard (luxR and HSL regulated -- lux pR)<br>""",https://synbiohub.org/public/igem/BBa_R1062/1/gb,,Antiquity,1
Plate 6,7H,BBa_K1033915,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""amajLime  yellow-green chromoprotein (incl RBS)""",https://synbiohub.org/public/igem/BBa_K1033915/1/gb,,iGEM13_Uppsala,2
Plate 6,7I,BBa_E0430,pSB1A2,ampicillin,OK,Reporter,Confirmed(A),"""EYFP (RBS+ LVA- TERM) (B0034.E0030.B0015)""",https://synbiohub.org/public/igem/BBa_E0430/1/gb,,Antiquity,4
Plate 6,7J,BBa_K1033922,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""meffRed  red chromoprotein (incl RBS)""",https://synbiohub.org/public/igem/BBa_K1033922/1/gb,,iGEM13_Uppsala,1
Plate 6,7K,BBa_E0420,pSB1A2,ampicillin,OK,Reporter,Confirmed(A),"""ECFP (RBS+ LVA- TERM) (B0034.E0020.B0015)""",https://synbiohub.org/public/igem/BBa_E0420/1/gb,,Antiquity,4
Plate 6,7L,BBa_K1033923,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""spisPink  pink chromoprotein (incl RBS  J23110)""",https://synbiohub.org/public/igem/BBa_K1033923/1/gb,,iGEM13_Uppsala,2
Plate 6,7M,BBa_E0422,pSB1A2,ampicillin,OK,Reporter,Bad Sequencing(A),"""ECFP (RBS+ LVA+ TERM) (B0034.E0022.B0015)""",https://synbiohub.org/public/igem/BBa_E0422/1/gb,,Antiquity,4
